company_name,email,phone,city,website,source_url
"Друштво за производство,трговија и услуги СН-СД ДОО Мралино Илинден",sn-sd.dooel@outlook.com,077498489,ИЛИНДЕН,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за вештачење и книговодство ГИС КОНСАЛТИНГ ДООЕЛ Струмица,goko_tashev@yahoo.com,078242273,СТРУМИЦА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководство и консалтинг услуги САЛДО ТРИ ДООЕЛ увоз-извоз Скопје,saldotri@yahoo.com,075759829; 6148930,ЃОРЧЕ ПЕТРОВ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги и финансиски консалтинг ИНВЕСТКО ДООЕЛ Скопје,suzana.kuzmanoska@gmail.com,072276818; 3120941,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за книговодство и консалтинг КОЛЕВСКИ ДООЕЛ Скопје,nenadkolevski@gmail.com,3226256,ГАЗИ БАБА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво  за производство трговија и услуги БЕНА  ДООЕЛ Гевгелија,bena.dooel@yahoo.com,078218139;,ГЕВГЕЛИЈА,,https://www.isos.mk/registar-of-accounting-companies/
"Услужно, трговско и производно друштво ПРАКТИКУМ увоз-извоз Битола ДООЕЛ",biropraktikum@yahoo.com,047/612948,БИТОЛА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за книговодствени услуги ОЛИКА ББГ ДООЕЛ Скопје,od_bj@yahoo.com,072320545; 3216901,КИСЕЛА ВОДА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги и трговија на големо и мало БИЛАНС ЕХПРЕС Небојша ДООЕЛ извоз-увоз Скопје,knigovodstvo92@yahoo.com,070248762; 2041317,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и сметководствени услуги ДИДРА КОНСАЛТИНГ ДООЕЛ Тетово",didra_konsalting@yahoo.com,076/494702,ТЕТОВО,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, трговија и услуги ПРО АКАУНТ ДД ДООЕЛ увоз-извоз Куманово",proakontdd@gmail.com,078421686,КУМАНОВО,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,промет и услуги на големо и мало  КЕОПС Звонко ДООЕЛ експорт-импорт Куманово",keops55bogdan@hotmail.com,070334412,КУМАНОВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за производство трговија и услуги ГЕЛЕВСКИ БИРО ДООЕЛ увоз-извоз Куманово,vgelevska@yahoo.com,077599788; 031421400,КУМАНОВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги ФИЛМАР Менка ДООЕЛ увоз-извоз Куманово,filmarmk@yahoo.com,031412230,КУМАНОВО,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за сметководство, вештачење и процени МАРТ АКТИВА ДООЕЛ Кочани",martaktiva@gmail.com,078/841-110,КОЧАНИ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги и трговија ВРВ ДОО Скопје,vrv_konsalting@yahoo.com,2430-836,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво  за смекотводствени  услуги  БИРО ДНЛ ДООЕЛ Кавадарци,birodnl@yahoo.com,043/413-377,КАВАДАРЦИ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги БИРО ЕКОНОМИКА ДООЕЛ Кавадарци,biroekonomica@yahoo.com,043/552-233,КАВАДАРЦИ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги ОРТЕКУ ДОО Тетово,xhelalajdari@hotmail.com,044/330-276,ТЕТОВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги  и финансиски консалтинг АКРЕДИТИВ ДООЕЛ Велес,akreditiv14@gmail.com,071/390-738,ВЕЛЕС,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги КОНТИМИ увоз-извоз ДООЕЛ Кичево.Shoqata pёr tregёti dhe shёrbime KONTIMI eksport-import SHPKPV Kёrcovё,kontimi10@yahoo.com,070/382-412,КИЧЕВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги ЕУРО ПЛУС ПРОЕКТ КОНСАЛТИНГ ДООЕЛ Радовиш,eppkonsalting@gmail.com,071/309-220,РАДОВИШ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, промет и услуги СИМ-9 АКАУНТИНГ ДООЕЛ експорт-импорт Скопје",sim9accounting@gmail.com,3128-141,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за книговодствени услуги и трговија ПРИМ КОМ ДООЕЛ Гостивар,prim-kom@hotmail.com,070/708-822,ГОСТИВАР,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги ВАЈОВЕРА ДООЕЛ увоз-извоз Кичево",vajovera@hotmail.com,045/221-525,КИЧЕВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за економско правни услуги БИРО ЈОВАНОВСКИ КОНСАЛТИНГ ДООЕЛ Велес,jovanovskikonsalt@outlook.com,071/226-121,ВЕЛЕС,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги МУДРОСТ ДООЕЛ Прилеп,mudrostdooel@t.mk,070/381-302,ПРИЛЕП,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за трговија, производство и услуги СТОМ КОНСАЛТИНГ увоз-извоз ДООЕЛ Битола",stom.konsalting@gmail.com,047/242-958,БИТОЛА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услужни дејности ПЕТРОВСКИ КОНСАЛТИНГ ДООЕЛ увоз-извоз ДЕЛЧЕВО,finansiiplata@yahoo.com,078/312-060,ДЕЛЧЕВО,,https://www.isos.mk/registar-of-accounting-companies/
Трговско друштво за производство трговија услуги и сообраќај МЦА 789 ДООЕЛ увоз-извоз Охрид,mca_789@yahoo.com,046/266-680,ОХРИД,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за производство трговија и услуги ФИНАНС 21 Фети ДООЕЛ увоз-извоз Гостивар,financa-21@hotmail.com,077/800-802,ГОСТИВАР,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за трговија и услуги Е - КОНТ ГРОУП ДОО Скопје,e-kont@live.com,075/363-765,ЧАИР,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,транспорт,трговија и услуги БЛЕРО Самет ДООЕЛ експорт-импорт Тетово",bleroinfosn@gmail.com,070/240-302,ТЕТОВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за сметководствени услуги и даночно советување ПРИМАКОНТИ ДОО Скопје,kuzmanovski.aa@gmail.com,070369254,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги и трговија СТАНДАРД експорт-импорт ДООЕЛ Струмица,standarddooel@gmail.com,034/321-280,СТРУМИЦА,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, трговија и услуги Ј И К ЕКОНОМИСТ ДОО Скопје",jikekonomist@yahoo.com,078490413,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за книговодствени, сметководствени работи и даночно советување ЛЕОНИДАС БЕСТ увоз-извоз ДООЕЛ Прилеп",leonidasbest2016@gmail.com,078/268-048,ПРИЛЕП,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за вршење услуги,трговија и производство ПРО СКРИПТ ДООЕЛ Скопје",vrafeska@gmail.com,070/853-555,ГАЗИ БАБА,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за услуги и трговија ИГИТА - ЕС ДООЕЛ експорт-импорт Скопје,igitaes@yahoo.com,02/3136-138,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
Трговско друштво за промет и услуги ИРСА Даница увоз-извоз ДООЕЛ Скопје,sanja11stojanovska@yahoo.com,070/348-663,КАРПОШ,,https://www.isos.mk/registar-of-accounting-companies/
"Трговско друштво за производство,трговија и услуги - ДАМАРИС ДООЕЛ увоз-извоз-ОХРИД",damaris_ohrid@yahoo.com,075/820-649,ОХРИД,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство, трговија и услуги МИЦЕВСКИ-МС ДООЕЛ Кочани",msskonsalting@yahoo.com,033/270-016,КОЧАНИ,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за производство,трговија и услуги АС ИНКОРПОРЕЈШН ДООЕЛ увоз-извоз Валандово",as_inc@hotmail.com,034/381-189,ВАЛАНДОВО,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за планирање проектирање и инженеринг ПРОСТОР ДОО Куманово,borjanka@prostor.mk,031475510,КУМАНОВО,,https://www.isos.mk/registar-of-accounting-companies/
"Друштво за услуги,производство и трговија АНАГО ВМ ДОО Скопје",anago.vm@gmail.com,02/2469-687,АЕРОДРОМ,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за советодавни услуги КПМГ ДООЕЛ Скопје,mk-fmkpmgadv@kpmg.com,3135-220,ЦЕНТАР,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за интелектуални услуги и трговија АЛЕА АС ДООЕЛ Велес,rozastojkova@yahoo.com,075/478-252,ВЕЛЕС,,https://www.isos.mk/registar-of-accounting-companies/
Друштво за економско правни услуги КОНТО БИРО КОНСАЛТИНГ ДООЕЛ Велес,kontobiro2@gmail.com,043/613-810,ВЕЛЕС,,https://www.isos.mk/registar-of-accounting-companies/
